_key;code;name;division;lat;lng;parent
BF-GOU;BF-GOU;Gourma;province;12.05481;0.360971999999947;BF-08
BF-HOU;BF-HOU;Houet;province;11.1690061;-4.297285099999954;BF-09
BF-IOB;BF-IOB;Ioba;province;;;BF-13
BF-KAD;BF-KAD;Kadiogo;province;12.364637;-1.5338639999999941;BF-03
BF-KEN;BF-KEN;Kénédougou;province;;;BF-09
BF-KMD;BF-KMD;Komondjari;province;;;BF-08
BF-KMP;BF-KMP;Kompienga;province;;;BF-08
BF-KOS;BF-KOS;Kossi;province;36.891328;27.28345300000001;BF-01
BF-KOP;BF-KOP;Koulpélogo;province;;;BF-04
BF-KOT;BF-KOT;Kouritenga;province;;;BF-04
BF-KOW;BF-KOW;Kourwéogo;province;;;BF-11
BF-LER;BF-LER;Léraba;province;10.0548027;-5.049226800000042;BF-02
BF-LOR;BF-LOR;Loroum;province;;;BF-10
BF-MOU;BF-MOU;Mouhoun;province;11.8759482;-3.7856054000000086;BF-01
BF-NAO;BF-NAO;Naouri;province;11.0666667;-1.0833333000000493;BF-07
BF-NAM;BF-NAM;Namentenga;province;;;BF-05
BF-NAY;BF-NAY;Nayala;province;;;BF-01
BF-NOU;BF-NOU;Noumbiel;province;;;BF-13
BF-OUB;BF-OUB;Oubritenga;province;;;BF-11
BF-OUD;BF-OUD;Oudalan;province;;;BF-12
BF-PAS;BF-PAS;Passoré;province;;;BF-10
BF-PON;BF-PON;Poni;province;10.207766;-3.0411900000000287;BF-13
BF-SNG;BF-SNG;Sanguié;province;;;BF-06
BF-SMT;BF-SMT;Sanmatenga;province;;;BF-05
BF-SEN;BF-SEN;Séno;province;14.9277778;-0.39472219999993285;BF-12
BF-SIS;BF-SIS;Sissili;province;11.1466511;-1.6732139000000643;BF-06
BF-SOM;BF-SOM;Soum;province;14.1;-1.7166670000000295;BF-12
BF-SOR;BF-SOR;Sourou;province;13.1532272;-3.444155300000034;BF-01
BF-TAP;BF-TAP;Tapoa;province;12.3466228;2.136857500000019;BF-08
BF-TUI;BF-TUI;Tui;province;11.6745354;-3.3063359999999875;BF-09
BF-YAG;BF-YAG;Yagha;province;13.3725;0.418611100000021;BF-12
BF-YAT;BF-YAT;Yatenga;province;;;BF-10
BF-ZIR;BF-ZIR;Ziro;province;;;BF-06
BF-ZON;BF-ZON;Zondoma;province;;;BF-10
BF-ZOU;BF-ZOU;Zoundwéogo;province;;;BF-07
BG;BG;Bulgaria;country;42.733883;25.485829999999964;
BG-01;BG-01;Blagoevgrad;region;42.0224879;23.09474069999999;BG
BG-02;BG-02;Burgas;region;42.4976779;27.47002539999994;BG
BG-08;BG-08;Dobrich;region;43.5690224;27.827242399999932;BG
BG-07;BG-07;Gabrovo;region;42.8742242;25.318937499999947;BG
BG-26;BG-26;Haskovo;region;41.9312769;25.557212899999968;BG
BG-09;BG-09;Kardzhali;region;41.6427463;25.3687185;BG
BG-10;BG-10;Kyustendil;region;42.281243;22.688237500000014;BG
BG-11;BG-11;Lovech;region;43.1348381;24.717262300000016;BG
BG-12;BG-12;Montana;region;43.4085848;23.225697399999945;BG
BG-13;BG-13;Pazardzhik;region;42.1913161;24.332133099999965;BG
BG-14;BG-14;Pernik;region;42.6127807;23.046091199999978;BG
BG-15;BG-15;Pleven;region;43.4082397;24.620304900000065;BG
BG-16;BG-16;Plovdiv;region;42.1438409;24.749561500000027;BG
BG-17;BG-17;Razgrad;region;43.525002;26.523126899999966;BG
BG-18;BG-18;Ruse;region;43.8493782;25.95425339999997;BG
BG-27;BG-27;Shumen;region;43.2706037;26.923377200000004;BG
BG-19;BG-19;Silistra;region;44.1171075;27.260722100000066;BG
BG-20;BG-20;Sliven;region;42.68173;26.315505900000062;BG
BG-21;BG-21;Smolyan;region;41.5746569;24.710780099999965;BG
BG-23;BG-23;Sofia;region;42.6169416;23.372608000000014;BG
BG-22;BG-22;Sofia-Grad;region;42.6976262;23.322283900000002;BG
BG-24;BG-24;Stara Zagora;region;42.4239169;25.62490219999995;BG
BG-25;BG-25;Targovishte;region;43.247125;26.57281869999997;BG
BG-03;BG-03;Varna;region;43.2166452;27.911805800000025;BG
BG-04;BG-04;Veliko Tarnovo;region;43.0785562;25.627157399999987;BG
BG-05;BG-05;Vidin;region;43.9933323;22.875761399999988;BG
BG-06;BG-06;Vratsa;region;43.2038499;23.548784699999942;BG
BG-28;BG-28;Yambol;region;42.4837689;26.510771699999964;BG
BH;BH;Bahrain;country;25.930414;50.63777200000004;
BH-13;BH-13;Al Manāmah (Al ‘Āşimah);governorate;26.2074507;50.53843470000004;BH
BH-14;BH-14;Al Janūbīyah;governorate;36.8218211;10.1858072;BH
BH-15;BH-15;Al Muḩarraq;governorate;26.25;50.616666699999996;BH
BH-16;BH-16;Al Wusţá;governorate;24.6098375;46.63363149999998;BH
BH-17;BH-17;Ash Shamālīyah;governorate;26.2935171;50.217544299999986;BH
BI;BI;Burundi;country;-3.373056;29.91888599999993;
BI-BB;BI-BB;Bubanza;province;-3.0833333;29.399999999999977;BI
BI-BM;BI-BM;Bujumbura Mairie;province;-3.4146958;29.359878200000026;BI
BI-BL;BI-BL;Bujumbura Rural;province;-3.376217;29.359349000000066;BI
BI-BR;BI-BR;Bururi;province;-3.95;29.616666699999996;BI
BI-CA;BI-CA;Cankuzo;province;-3.216667;30.549999999999955;BI
BI-CI;BI-CI;Cibitoke;province;-2.8886111;29.120000000000005;BI
BI-GI;BI-GI;Gitega;province;-3.429664;29.929790000000025;BI
BI-KR;BI-KR;Karuzi;province;-3.100096;30.163018999999963;BI
BI-KY;BI-KY;Kayanza;province;-2.9218531;29.62528580000003;BI
BI-KI;BI-KI;Kirundo;province;-2.5848378;30.09612960000004;BI
BI-MA;BI-MA;Makamba;province;-4.1333333;29.799999999999955;BI
BI-MU;BI-MU;Muramvya;province;-3.2675245;29.62238780000007;BI
BI-MW;BI-MW;Mwaro;province;-3.511985;29.69916420000004;BI
BI-NG;BI-NG;Ngozi;province;-2.912195;29.82500099999993;BI
BI-RT;BI-RT;Rutana;province;-3.930821;29.99264900000003;BI
BI-RY;BI-RY;Ruyigi;province;-3.4750027;30.248388100000057;BI
BJ;BJ;Benin;country;9.30769;2.3158339999999953;
BJ-AL;BJ-AL;Alibori;department;32.3182314;-86.90229799999997;BJ
BJ-AK;BJ-AK;Atakora;department;;;BJ
BJ-AQ;BJ-AQ;Atlantique;department;;;BJ
BJ-BO;BJ-BO;Borgou;department;;;BJ
BJ-CO;BJ-CO;Collines;department;;;BJ
BJ-DO;BJ-DO;Donga;department;;;BJ
BJ-KO;BJ-KO;Kouffo;department;6.9374786;2.164672200000041;BJ
BJ-LI;BJ-LI;Littoral;department;;;BJ
BJ-MO;BJ-MO;Mono;department;37.9642529;-91.8318334;BJ
BJ-OU;BJ-OU;Ouémé;department;;;BJ
BJ-PL;BJ-PL;Plateau;department;7.3445141;2.5396029999999428;BJ
BJ-ZO;BJ-ZO;Zou;department;;;BJ
BL;BL;Saint Barthélemy;country;17.9;-62.83333300000004;
BN;BN;Brunei Darussalam;country;4.535277;114.72766899999999;
BN-BE;BN-BE;Belait;district;;;BN
BN-BM;BN-BM;Brunei-Muara;district;5.0333333;115.06666670000004;BN
BN-TE;BN-TE;Temburong;district;;;BN
BN-TU;BN-TU;Tutong;district;4.805784;114.64669800000001;BN
BO;BO;Bolivia;country;-16.290154;-63.58865300000002;
BO-H;BO-H;Chuquisaca;department;-20.0249144;-64.14782359999998;BO
BO-C;BO-C;Cochabamba;department;-17.38414;-66.16670199999999;BO
BO-B;BO-B;El Beni;department;-14.3782747;-65.09577919999998;BO
BO-L;BO-L;La Paz;department;-16.49901;-68.14624800000001;BO
BO-O;BO-O;Oruro;department;-17.975281;-67.11076400000002;BO
BO-N;BO-N;Pando;department;-17.4072937;-66.03378759999998;BO
BO-P;BO-P;Potosí;department;-19.58297;-65.756081;BO
BO-S;BO-S;Santa Cruz;department;-17.78879;-63.19741799999997;BO
BO-T;BO-T;Tarija;department;-21.531811;-64.73116299999998;BO
BR;BR;Brazil;country;-14.235004;-51.92527999999999;
BR-AC;BR-AC;Acre;state;-9.0237964;-70.81199530000004;BR
BR-AL;BR-AL;Alagoas;state;-9.5713058;-36.781950499999994;BR
BR-AM;BR-AM;Amazonas;state;-3.4168427;-65.85606459999997;BR
BR-AP;BR-AP;Amapá;state;2.0510817;-50.794464500000004;BR
BR-BA;BR-BA;Bahia;state;-11.4098737;-41.28085770000001;BR
BR-CE;BR-CE;Ceará;state;-5.4983977;-39.32062410000003;BR
BR-ES;BR-ES;Espírito Santo;state;-19.1834229;-40.3088626;BR
BR-FN;BR-FN;Fernando de Noronha;state;-3.8403645;-32.411306800000034;BR
BR-GO;BR-GO;Goiás;state;-15.9224663;-50.13790240000003;BR
BR-MA;BR-MA;Maranhão;state;-2.516667;-44.266666999999984;BR
BR-MG;BR-MG;Minas Gerais;state;-18.8620744;-48.26672789999998;BR
BR-MS;BR-MS;Mato Grosso do Sul;state;-20.7722295;-54.7851531;BR
BR-MT;BR-MT;Mato Grosso;state;-15.580472;-56.04590310000003;BR
BR-PA;BR-PA;Pará;state;-6.207102;-52.7027956;BR
BR-PB;BR-PB;Paraíba;state;-7.2399609;-36.781950499999994;BR
BR-PE;BR-PE;Pernambuco;state;-8.8137173;-36.95410700000002;BR
BR-PI;BR-PI;Piauí;state;-8.3229488;-43.174716200000034;BR
BR-PR;BR-PR;Paraná;state;-25.2520888;-52.02154150000001;BR
BR-RJ;BR-RJ;Rio de Janeiro;state;-22.9035393;-43.20958689999998;BR
BR-RN;BR-RN;Rio Grande do Norte;state;-5.4025803;-36.95410700000002;BR
BR-RO;BR-RO;Rondônia;state;-10.88771;-61.947361;BR
BR-RR;BR-RR;Roraima;state;2.7375971;-62.075099799999975;BR
BR-RS;BR-RS;Rio Grande do Sul;state;-29.534505;-53.39060740000002;BR
BR-SC;BR-SC;Santa Catarina;state;-27.8404676;-50.34689320000001;BR
BR-SE;BR-SE;Sergipe;state;-10.6738878;-37.46813959999997;BR
BR-SP;BR-SP;São Paulo;state;-23.5489433;-46.6388182;BR
BR-TO;BR-TO;Tocantins;state;-11.4098737;-48.71914229999999;BR
BR-DF;BR-DF;Distrito Federal;federal district;-15.826691;-47.9218204;BR
BS;BS;Bahamas;country;25.03428;-77.39627999999999;
BS-AC;BS-AC;Acklins Islands;district;;;BS
BS-BY;BS-BY;Berry Islands;district;25.7236234;-77.83101039999997;BS
BS-BI;BS-BI;Bimini and Cat Cay;district;;;BS
BS-BP;BS-BP;Black Point;district;24.081843;-76.39646700000003;BS
BS-CI;BS-CI;Cat Island;district;24.3153102;-75.45777750000002;BS
BS-CO;BS-CO;Central Abaco;district;;;BS
BS-CS;BS-CS;Central Andros;district;;;BS
BS-CE;BS-CE;Central Eleuthera;district;;;BS
BS-FP;BS-FP;City of Freeport;district;26.5237004;-78.63987370000001;BS
BS-CK;BS-CK;Crooked Island and Long Cay;district;;;BS
BS-EG;BS-EG;East Grand Bahama;district;26.659447;-78.52064999999999;BS
BS-EX;BS-EX;Exuma;district;23.5333333;-75.83333329999999;BS
BS-GC;BS-GC;Grand Cay;district;27.2166667;-78.33333329999999;BS
BS-GT;BS-GT;Green Turtle Cay;district;;;BS
BS-HI;BS-HI;Harbour Island;district;25.4985244;-76.63260700000001;BS
BS-HT;BS-HT;Hope Town;district;26.539421;-76.95884000000001;BS
BS-IN;BS-IN;Inagua;district;21.0656066;-73.32370800000001;BS
BS-LI;BS-LI;Long Island;district;23.1764239;-75.09615489999999;BS
BS-MC;BS-MC;Mangrove Cay;district;24.2;-77.75;BS
BS-MG;BS-MG;Mayaguana;district;22.4017714;-73.06413959999998;BS
BS-MI;BS-MI;Moore's Island;district;26.304823;-77.55620999999996;BS
BS-NO;BS-NO;North Abaco;district;26.2879826;-77.17152279999999;BS
BS-NS;BS-NS;North Andros;district;24.7063805;-78.0195387;BS
BS-NE;BS-NE;North Eleuthera;district;25.475268;-76.68258100000003;BS
BS-RI;BS-RI;Ragged Island;district;22.1908067;-75.73424160000002;BS
BS-RC;BS-RC;Rum Cay;district;23.6854676;-74.8390162;BS
BS-SS;BS-SS;San Salvador;district;24.0775546;-74.47600879999999;BS
BS-SO;BS-SO;South Abaco;district;26.2879826;-77.17152279999999;BS
BS-SA;BS-SA;South Andros;district;24.7063805;-78.0195387;BS
BS-SE;BS-SE;South Eleuthera;district;24.895249;-76.17638599999998;BS
BS-SW;BS-SW;Spanish Wells;district;25.5469091;-76.7639499;BS
BS-WG;BS-WG;West Grand Bahama;district;26.659447;-78.52064999999999;BS
BT;BT;Bhutan;country;27.514162;90.43360099999995;
BT-33;BT-33;Bumthang;district;27.4610149;90.80507579999994;BT
BT-12;BT-12;Chhukha;district;27.0522919;89.57569869999998;BT
BT-22;BT-22;Dagana;district;27.0970034;89.87389869999993;BT
BT-GA;BT-GA;Gasa;district;27.8982746;89.73095339999998;BT
BT-13;BT-13;Ha;district;27.386227;89.27760169999999;BT
BT-44;BT-44;Lhuentse;district;27.659055;91.1761004;BT
BT-42;BT-42;Monggar;district;27.275;91.24000000000001;BT
BT-11;BT-11;Paro;district;27.4333333;89.41666669999995;BT
BT-43;BT-43;Pemagatshel;district;;;BT
BT-23;BT-23;Punakha;district;27.5920869;89.87974589999999;BT
BT-45;BT-45;Samdrup Jongkha;district;26.8015096;91.55840020000005;BT
BT-14;BT-14;Samtee;district;53.1613781;6.394201000000066;BT
BT-31;BT-31;Sarpang;district;26.8666667;90.26666669999997;BT
BT-15;BT-15;Thimphu;district;27.4666667;89.64166669999997;BT
BT-41;BT-41;Trashigang;district;27.3325014;91.5523435;BT
BT-TY;BT-TY;Trashi Yangtse;district;;;BT
BT-32;BT-32;Trongsa;district;27.5002269;90.50806339999997;BT
BT-21;BT-21;Tsirang;district;27.0742281;90.075917;BT
BT-24;BT-24;Wangdue Phodrang;district;27.4879018;89.89961960000005;BT
BT-34;BT-34;Zhemgang;district;27.1439047;90.6903529;BT
BW;BW;Botswana;country;-22.328474;24.684866000000056;
BW-CE;BW-CE;Central;district;;;BW
BW-GH;BW-GH;Ghanzi;district;-21.7;21.649999999999977;BW
BW-KG;BW-KG;Kgalagadi;district;;;BW
BW-KL;BW-KL;Kgatleng;district;-24.5634858;25.97547510000004;BW
BW-KW;BW-KW;Kweneng;district;;;BW
BW-NG;BW-NG;Ngamiland;district;-20.6254059;21.666072499999927;BW
BW-NE;BW-NE;North-East;district;-20.9030555;27.455638799999974;BW
BW-NW;BW-NW;North-West (Botswana);district;-26.6638599;25.283758499999976;BW
BW-SE;BW-SE;South-East;district;-25.0158695;25.733850200000006;BW
BW-SO;BW-SO;Southern (Botswana);district;-24.823384;24.714291799999955;BW
BY;BY;Belarus;country;53.709807;27.953389000000016;
BY-HM;BY-HM;Horad Minsk;city;;;BY
BY-BR;BY-BR;Brèsckaja voblasc';oblast;;;BY
BY-HO;BY-HO;Homel'skaja voblasc';oblast;52.4452778;30.98416670000006;BY
BY-HR;BY-HR;Hrodzenskaja voblasc';oblast;;;BY
BY-MA;BY-MA;Mahilëuskaja voblasc';oblast;42.4072107;-71.38243740000001;BY
BY-MI;BY-MI;Minskaja voblasc';oblast;44.3148443;-85.60236429999998;BY
BY-VI;BY-VI;Vicebskaja voblasc';oblast;;;BY
BZ;BZ;Belize;country;17.497713;-88.18665399999998;
BZ-BZ;BZ-BZ;Belize;district;17.5677679;-88.40160409999999;BZ
BZ-CY;BZ-CY;Cayo;district;17.0984445;-88.94138650000002;BZ
BZ-CZL;BZ-CZL;Corozal;district;18.39785;-88.388443;BZ
BZ-OW;BZ-OW;Orange Walk;district;18.083349;-88.556671;BZ
BZ-SC;BZ-SC;Stann Creek;district;16.8116631;-88.40160409999999;BZ
BZ-TOL;BZ-TOL;Toledo;district;16.1335101;-88.81609530000003;BZ
CA;CA;Canada;country;56.130366;-106.34677099999999;
CA-AB;CA-AB;Alberta;province;53.9332706;-116.5765035;CA
CA-BC;CA-BC;British Columbia;province;53.7266683;-127.64762059999998;CA
CA-MB;CA-MB;Manitoba;province;53.7608608;-98.8138763;CA
CA-NB;CA-NB;New Brunswick;province;46.5653163;-66.4619164;CA
CA-NL;CA-NL;Newfoundland and Labrador;province;53.1355091;-57.66043639999998;CA
CA-NS;CA-NS;Nova Scotia;province;44.5534208;-63.41154540000002;CA
CA-ON;CA-ON;Ontario;province;51.253775;-85.32321389999998;CA
CA-PE;CA-PE;Prince Edward Island;province;46.510712;-63.41681360000001;CA
CA-QC;CA-QC;Quebec;province;46.8032826;-71.242796;CA
CA-SK;CA-SK;Saskatchewan;province;52.9399159;-106.4508639;CA
CA-NT;CA-NT;Northwest Territories;territory;64.8255441;-124.84573339999997;CA
CA-NU;CA-NU;Nunavut;territory;70.2997711;-83.10757690000003;CA
CA-YT;CA-YT;Yukon Territory;territory;64.2823274;-135;CA
CD;CD;The Democratic Republic of Congo;country;-4.3103947;15.371668399999976;
CD-KN;CD-KN;Kinshasa;city;-4.320836;15.29866000000004;CD
CD-BN;CD-BN;Bandundu;province;-3.315234;17.385598999999957;CD
CD-BC;CD-BC;Bas-Congo;province;;;CD
CD-EQ;CD-EQ;Équateur;province;;;CD
CD-HC;CD-HC;Haut-Congo;province;-4.4050923;15.252982900000006;CD
CD-KW;CD-KW;Kasai-Occidental;province;;;CD
CD-KE;CD-KE;Kasai-Oriental;province;;;CD
CD-KA;CD-KA;Katanga;province;-6.272154;21.055969000000005;CD
CD-MA;CD-MA;Maniema;province;-4.3363338;15.263784100000066;CD
CD-NK;CD-NK;Nord-Kivu;province;;;CD
CD-OR;CD-OR;Orientale;province;2.25;36.91666669999995;CD
CD-SK;CD-SK;Sud-Kivu;province;;;CD
CF;CF;Central African Republic;country;6.611111;20.93944399999998;
CF-BGF;CF-BGF;Bangui;commune;4.385179;18.54631649999999;CF
CF-BB;CF-BB;Bamingui-Bangoran;prefecture;;;CF
CF-BK;CF-BK;Basse-Kotto;prefecture;;;CF
CF-HK;CF-HK;Haute-Kotto;prefecture;22.396428;114.10949700000003;CF
CF-HM;CF-HM;Haut-Mbomou;prefecture;;;CF
CF-KG;CF-KG;Kémo-Gribingui;prefecture;;;CF
CF-LB;CF-LB;Lobaye;prefecture;;;CF
CF-HS;CF-HS;Haute-Sangha / Mambéré-Kadéï;prefecture;;;CF
CF-MB;CF-MB;Mbomou;prefecture;;;CF
CF-NM;CF-NM;Nana-Mambéré;prefecture;5.6932135;15.219480799999928;CF
CF-MP;CF-MP;Ombella-M'poko;prefecture;4.361698;18.55597499999999;CF
CF-UK;CF-UK;Ouaka;prefecture;;;CF
CF-AC;CF-AC;Ouham;prefecture;;;CF
CF-OP;CF-OP;Ouham-Pendé;prefecture;;;CF
CF-VR;CF-VR;Vakaga;prefecture;;;CF
CF-KB;CF-KB;Gribingui;economic prefecture;;;CF
CF-SE;CF-SE;Sangha;economic prefecture;1.4662328;15.40680789999999;CF
CG;CG;Congo;country;-0.228021;15.82765900000004;
CG-11;CG-11;Bouenza;region;;;CG
CG-8;CG-8;Cuvette;region;48.8084338;-0.8672125000000506;CG
CG-15;CG-15;Cuvette-Ouest;region;;;CG
CG-5;CG-5;Kouilou;region;;;CG
CG-2;CG-2;Lékoumou;region;;;CG
CG-7;CG-7;Likouala;region;;;CG
CG-9;CG-9;Niari;region;-22.817714;-43.587089100000014;CG
CG-14;CG-14;Plateaux;region;52.3343584;6.66234929999996;CG
CG-12;CG-12;Pool;region;52.800091;7.143832100000054;CG
CG-13;CG-13;Sangha;region;36.638011;126.65939449999996;CG
CG-BZV;CG-BZV;Brazzaville;capital district;-4.272845;15.279768999999987;CG
CH;CH;Switzerland;country;46.818188;8.227511999999933;
CH-AG;CH-AG;Aargau;canton;47.3876664;8.255429499999991;CH
CH-AI;CH-AI;Appenzell Innerrhoden;canton;47.3161925;9.431657299999983;CH
CH-AR;CH-AR;Appenzell Ausserrhoden;canton;47.366481;9.300091599999973;CH
CH-BE;CH-BE;Bern;canton;46.9479222;7.444608499999958;CH
CH-BL;CH-BL;Basel-Landschaft;canton;47.4418122;7.764400199999955;CH
CH-BS;CH-BS;Basel-Stadt;canton;47.557421;7.592572700000005;CH
CH-FR;CH-FR;Fribourg;canton;46.8016663;7.145568300000036;CH
CH-GE;CH-GE;Genève;canton;46.1983922;6.142296100000067;CH
CH-GL;CH-GL;Glarus;canton;47.0404212;9.067215499999975;CH
CH-GR;CH-GR;Graubünden;canton;46.6569871;9.578025700000012;CH
CH-JU;CH-JU;Jura;canton;47.3444474;7.1430608000000575;CH
CH-LU;CH-LU;Luzern;canton;47.0503348;8.31561290000002;CH
CH-NE;CH-NE;Neuchâtel;canton;46.9929793;6.931932500000016;CH
CH-NW;CH-NW;Nidwalden;canton;46.9267016;8.384998200000041;CH
CH-OW;CH-OW;Obwalden;canton;46.877858;8.25124900000003;CH
CH-SG;CH-SG;Sankt Gallen;canton;47.4241;9.370879999999943;CH
CH-SH;CH-SH;Schaffhausen;canton;47.7077664;8.64144239999996;CH
CH-SO;CH-SO;Solothurn;canton;47.2085155;7.53018510000004;CH
CH-SZ;CH-SZ;Schwyz;canton;47.0198346;8.647397700000056;CH
CH-TG;CH-TG;Thurgau;canton;47.6037856;9.055737099999988;CH
CH-TI;CH-TI;Ticino;canton;46.331734;8.800452899999982;CH
CH-UR;CH-UR;Uri;canton;46.7738629;8.60251530000005;CH
CH-VD;CH-VD;Vaud;canton;46.47744;6.235429999999951;CH
CH-VS;CH-VS;Valais;canton;46.1904614;7.5449226000000635;CH
CH-ZG;CH-ZG;Zug;canton;47.1745887;8.513854000000038;CH
CH-ZH;CH-ZH;Zürich;canton;47.3817911;8.535325400000033;CH
CI;CI;Cote D'ivoire;country;7.539989;-5.547080000000051;
CI-06;CI-06;18 Montagnes (Région des);region;;;CI
CI-16;CI-16;Agnébi (Région de l');region;;;CI
CI-17;CI-17;Bafing (Région du);region;;;CI
CI-09;CI-09;Bas-Sassandra (Région du);region;;;CI
CI-10;CI-10;Denguélé (Région du);region;;;CI
CI-18;CI-18;Fromager (Région du);region;;;CI
CI-02;CI-02;Haut-Sassandra (Région du);region;;;CI
CI-07;CI-07;Lacs (Région des);region;;;CI
CI-01;CI-01;Lagunes (Région des);region;;;CI
CI-12;CI-12;Marahoué (Région de la);region;;;CI
CI-19;CI-19;Moyen-Cavally (Région du);region;;;CI
CI-05;CI-05;Moyen-Comoé (Région du);region;;;CI
CI-11;CI-11;Nzi-Comoé (Région);region;;;CI
CI-03;CI-03;Savanes (Région des);region;;;CI
CI-15;CI-15;Sud-Bandama (Région du);region;;;CI
CI-13;CI-13;Sud-Comoé (Région du);region;;;CI
CI-04;CI-04;Vallée du Bandama (Région de la);region;;;CI
CI-14;CI-14;Worodouqou (Région du);region;;;CI
CI-08;CI-08;Zanzan (Région du);region;;;CI
CL;CL;Chile;country;-35.675147;-71.54296899999997;
CL-AI;CL-AI;Aisén del General Carlos Ibáñez del Campo;region;-46.378345;-72.30076229999997;CL
CL-AN;CL-AN;Antofagasta;region;-23.6239214;-70.40161269999999;CL
CL-AR;CL-AR;Araucanía;region;-38.948921;-72.33111300000002;CL
CL-AP;CL-AP;Arica y Parinacota;region;-18.2;-69.26666699999998;CL
CL-AT;CL-AT;Atacama;region;;;CL
CL-BI;CL-BI;Bío-Bío;region;;;CL
CL-CO;CL-CO;Coquimbo;region;-29.9711149;-71.30716359999997;CL
CL-LI;CL-LI;Libertador General Bernardo O'Higgins;region;-34.5755374;-71.00223110000002;CL
CL-LL;CL-LL;Los Lagos;region;;;CL
CL-LR;CL-LR;Los Ríos;region;;;CL
CL-MA;CL-MA;Magallanes y Antártica Chilena;region;42.4072107;-71.38243740000001;CL
CL-ML;CL-ML;Maule;region;-35.5118152;-71.68910089999997;CL
CL-RM;CL-RM;Región Metropolitana de Santiago;region;-33.4253598;-70.56646590000003;CL
CL-TA;CL-TA;Tarapacá;region;-19.922211;-69.505852;CL
CL-VS;CL-VS;Valparaíso;region;-33.0504619;-71.61645149999998;CL
CM;CM;Cameroon;country;7.369722;12.354722000000038;
CM-AD;CM-AD;Adamaoua;province;;;CM
CM-CE;CM-CE;Centre;province;;;CM
CM-ES;CM-ES;East;province;39.2795607;-3.0977020000000266;CM
CM-EN;CM-EN;Far North;province;42.2511693;3.1819865999999593;CM
CM-LT;CM-LT;Littoral;province;;;CM
CM-NO;CM-NO;North;province;8.5809013;13.914399000000003;CM
CM-NW;CM-NW;North-West (Cameroon);province;7.369722;12.354722000000038;CM
CM-SU;CM-SU;South;province;6.4;10.399999999999977;CM
CM-SW;CM-SW;South-West;province;2.7202832;11.70682940000006;CM
CM-OU;CM-OU;West;province;-34.9295746;138.58798439999998;CM
CN;CN;China;country;35.86166;104.19539699999996;
CN-11;CN-11;Beijing;municipality;39.904214;116.40741300000002;CN
CN-50;CN-50;Chongqing;municipality;29.56301;106.551557;CN
CN-31;CN-31;Shanghai;municipality;31.230393;121.473704;CN
CN-12;CN-12;Tianjin;municipality;39.084158;117.20098299999995;CN
CN-34;CN-34;Anhui;province;31.844419;117.25433099999998;CN
CN-35;CN-35;Fujian;province;24.721616;116.1805756;CN
CN-62;CN-62;Gansu;province;36.066314;103.77462000000003;CN
CN-44;CN-44;Guangdong;province;23.2600355;113.25139000000001;CN
CN-52;CN-52;Guizhou;province;26.424084;106.67353400000002;CN
CN-46;CN-46;Hainan;province;35.8785506;120.05127579999998;CN
CN-13;CN-13;Hebei;province;38.3905141;114.85557059999996;CN
CN-23;CN-23;Heilongjiang;province;48.9296818;125.66512310000007;CN
CN-41;CN-41;Henan;province;32.1277675;114.07919249999998;CN
CN-42;CN-42;Hubei;province;30.9894798;112.87213550000001;CN
CN-43;CN-43;Hunan;province;27.2498042;113.6176643;CN
CN-32;CN-32;Jiangsu;province;32.0922799;118.61263740000004;CN
CN-36;CN-36;Jiangxi;province;29.1557051;113.71576129999994;CN
CN-22;CN-22;Jilin;province;43.837883;126.54957200000001;CN
CN-21;CN-21;Liaoning;province;41.7315285;123.25759659999994;CN
CN-63;CN-63;Qinghai;province;36.085841;120.34038540000006;CN
CN-61;CN-61;Shaanxi;province;34.223126;108.95546000000002;CN
CN-37;CN-37;Shandong;province;36.674306;117.059933;CN
CN-14;CN-14;Shanxi;province;28.4560996;117.92159650000008;CN
CN-51;CN-51;Sichuan;province;30.632278;104.08679299999994;CN
CN-71;CN-71;Taiwan;province;23.926098;121.02364299999999;CN
CN-53;CN-53;Yunnan;province;24.9494565;103.95045290000007;CN
CN-33;CN-33;Zhejiang;province;29.9488786;121.14309350000008;CN
CN-45;CN-45;Guangxi;autonomous region;22.826617;108.34412599999996;CN
CN-15;CN-15;Nei Mongol;autonomous region;38.852843;105.7008601;CN
CN-64;CN-64;Ningxia;autonomous region;31.2313805;121.41378269999996;CN
CN-65;CN-65;Xinjiang;autonomous region;21.8724583;111.98518769999998;CN
CN-54;CN-54;Xizang;autonomous region;31.2255567;121.48027649999995;CN
CN-91;CN-91;Xianggang (Hong-Kong);special administrative region;22.284002;114.13783000000001;CN
CN-92;CN-92;Aomen (Macau);special administrative region;22.179821;113.53682700000002;CN
CO;CO;Colombia;country;4.570868;-74.29733299999998;
CO-DC;CO-DC;Distrito Capital de Bogotá;capital district;4.5980556;-74.0758333;CO
CO-AMA;CO-AMA;Amazonas;department;-1.4429123;-71.57239529999998;CO
CO-ANT;CO-ANT;Antioquia;department;6.55978;-75.82807000000003;CO
CO-ARA;CO-ARA;Arauca;department;7.079371;-70.758377;CO
CO-ATL;CO-ATL;Atlántico;department;10.968511;-74.78856380000002;CO
